

stn;time;tre200h0
BER;2018080809;24.8
BER;2018080810;26.1
BER;2018080811;27.9
BER;2018080812;28.4
BER;2018080813;27.3
BER;2018080814;29.4
BER;2018080815;29.0
BER;2018080816;25.8
BER;2018080817;22.8
BER;2018080818;21.5
BER;2018080819;21.5
BER;2018080820;20.2
BER;2018080821;20.0
BER;2018080822;18.9
BER;2018080823;18.8
BER;2018080900;18.4
BER;2018080901;18.6
BER;2018080902;18.5
BER;2018080903;18.3
BER;2018080904;17.4
BER;2018080905;17.0
BER;2018080906;17.4
BER;2018080907;19.1
BER;2018080908;21.3
BER;2018080909;23.4
BER;2018080910;25.2
BER;2018080911;26.3
BER;2018080912;23.9
BER;2018080913;22.7
BER;2018080914;21.7
BER;2018080915;20.9
BER;2018080916;21.3
BER;2018080917;21.4
BER;2018080918;21.1
BER;2018080919;20.5
BER;2018080920;20.3
BER;2018080921;20.0
BER;2018080922;19.6
BER;2018080923;18.7
BER;2018081000;17.0
BER;2018081001;16.2
BER;2018081002;16.0
BER;2018081003;15.3
BER;2018081004;15.1
BER;2018081005;14.9
BER;2018081006;15.1
BER;2018081007;16.5
BER;2018081008;17.4
BER;2018081009;17.9
BER;2018081010;19.7
BER;2018081011;20.8
BER;2018081012;22.8
BER;2018081013;23.6
BER;2018081014;23.2
BER;2018081015;23.9
BER;2018081016;23.9
BER;2018081017;23.3
BER;2018081018;22.9
BER;2018081019;20.5
BER;2018081020;19.0
BER;2018081021;17.9
BER;2018081022;15.7
BER;2018081023;14.6
BER;2018081100;14.9
BER;2018081101;14.6
BER;2018081102;13.8
BER;2018081103;13.6
BER;2018081104;13.4
BER;2018081105;12.9
BER;2018081106;13.3
BER;2018081107;15.6
BER;2018081108;17.9
BER;2018081109;19.2
BER;2018081110;20.5
BER;2018081111;21.1
BER;2018081112;21.6
BER;2018081113;22.9
BER;2018081114;23.7
BER;2018081115;24.0
BER;2018081116;24.4
BER;2018081117;24.1
BER;2018081118;23.1
BER;2018081119;21.0
BER;2018081120;19.1
BER;2018081121;18.6
BER;2018081122;17.6
BER;2018081123;14.5
BER;2018081200;13.0
BER;2018081201;12.2
BER;2018081202;11.2
BER;2018081203;11.0
BER;2018081204;10.4
BER;2018081205;10.0
BER;2018081206;11.8
BER;2018081207;14.9
BER;2018081208;17.9
BER;2018081209;20.0
BER;2018081210;22.1
BER;2018081211;24.2
BER;2018081212;25.6
BER;2018081213;26.9
BER;2018081214;27.8
BER;2018081215;29.0
BER;2018081216;29.6
BER;2018081217;29.1
BER;2018081218;28.0
BER;2018081219;25.2
BER;2018081220;20.5
BER;2018081221;20.1
BER;2018081222;19.7
BER;2018081223;19.5
BER;2018081300;19.9
BER;2018081301;17.6
BER;2018081302;15.4
BER;2018081303;14.6
BER;2018081304;15.4
BER;2018081305;16.4
BER;2018081306;18.7
BER;2018081307;20.1
BER;2018081308;19.8
BER;2018081309;19.9
BER;2018081310;18.5
BER;2018081311;19.8
BER;2018081312;21.9
BER;2018081313;23.7
BER;2018081314;22.7
BER;2018081315;22.8
BER;2018081316;24.6
BER;2018081317;22.4
BER;2018081318;18.6
BER;2018081319;16.9
BER;2018081320;17.0
BER;2018081321;17.1
BER;2018081322;16.9
BER;2018081323;16.7
BER;2018081400;16.6
BER;2018081401;16.3
BER;2018081402;15.9
BER;2018081403;15.9
BER;2018081404;16.0
BER;2018081405;16.1
BER;2018081406;16.7
BER;2018081407;16.9
BER;2018081408;17.6
BER;2018081409;18.5
BER;2018081410;17.3
BER;2018081411;18.5
BER;2018081412;20.3
BER;2018081413;21.8
BER;2018081414;21.1
BER;2018081415;20.9
BER;2018081416;17.8
BER;2018081417;18.4
BER;2018081418;18.2
BER;2018081419;17.8
BER;2018081420;17.8
BER;2018081421;17.5
BER;2018081422;17.4
BER;2018081423;16.5
BER;2018081500;15.6
BER;2018081501;15.3
BER;2018081502;14.2
BER;2018081503;13.4
BER;2018081504;13.0
BER;2018081505;13.1
BER;2018081506;13.7
BER;2018081507;16.0
BER;2018081508;17.9
BER;2018081509;19.3
BER;2018081510;21.3
BER;2018081511;22.9
BER;2018081512;23.4
BER;2018081513;24.2
BER;2018081514;24.9
BER;2018081515;25.3
BER;2018081516;25.4
BER;2018081517;24.8
BER;2018081518;24.0
BER;2018081519;20.9
BER;2018081520;18.0
BER;2018081521;16.3
BER;2018081522;15.5
BER;2018081523;14.6
BER;2018081600;13.8
BER;2018081601;13.4
BER;2018081602;12.9
BER;2018081603;12.7
BER;2018081604;12.3
BER;2018081605;12.6
BER;2018081606;13.9
BER;2018081607;15.9
BER;2018081608;18.8
BER;2018081609;20.9
BER;2018081610;22.6
BER;2018081611;24.2
BER;2018081612;25.3
BER;2018081613;26.2
BER;2018081614;27.1
BER;2018081615;28.1
BER;2018081616;27.6
BER;2018081617;27.1
BER;2018081618;25.8
BER;2018081619;21.1
BER;2018081620;19.0
BER;2018081621;18.5
BER;2018081622;18.0
BER;2018081623;17.2
BER;2018081700;16.7
BER;2018081701;16.8
BER;2018081702;16.2
BER;2018081703;15.7
BER;2018081704;15.8
BER;2018081705;15.3
BER;2018081706;17.5
BER;2018081707;19.6
BER;2018081708;21.7
BER;2018081709;23.8
BER;2018081710;25.2
BER;2018081711;26.2
BER;2018081712;27.2
BER;2018081713;21.7
BER;2018081714;19.0
BER;2018081715;19.0
BER;2018081716;19.0
BER;2018081717;19.4
BER;2018081718;19.2
BER;2018081719;18.3
BER;2018081720;17.0
BER;2018081721;16.9
BER;2018081722;17.0
BER;2018081723;17.0
BER;2018081800;16.6
BER;2018081801;15.7
BER;2018081802;16.2
BER;2018081803;15.1
BER;2018081804;14.8
BER;2018081805;15.3
BER;2018081806;15.8
BER;2018081807;16.5
BER;2018081808;17.3
BER;2018081809;19.1
BER;2018081810;20.2
BER;2018081811;22.0
BER;2018081812;23.2
BER;2018081813;23.6
BER;2018081814;24.4
BER;2018081815;24.7
BER;2018081816;24.6
BER;2018081817;24.3
BER;2018081818;23.3
BER;2018081819;21.0
BER;2018081820;18.5
BER;2018081821;17.7
BER;2018081822;17.2
BER;2018081823;16.2
BER;2018081900;16.1
BER;2018081901;16.5
BER;2018081902;16.8
BER;2018081903;16.2
BER;2018081904;15.4
BER;2018081905;15.0
BER;2018081906;15.7
BER;2018081907;18.2
BER;2018081908;20.0
BER;2018081909;21.9
BER;2018081910;23.4
BER;2018081911;24.4
BER;2018081912;25.4
BER;2018081913;26.1
BER;2018081914;26.5
BER;2018081915;26.9
BER;2018081916;26.8
BER;2018081917;25.9
BER;2018081918;24.6
BER;2018081919;22.2
BER;2018081920;21.1
BER;2018081921;21.7
BER;2018081922;21.0
BER;2018081923;19.9
BER;2018082000;18.9
BER;2018082001;18.4
BER;2018082002;18.5
BER;2018082003;18.3
BER;2018082004;17.7
BER;2018082005;17.4
BER;2018082006;17.8
BER;2018082007;19.2
BER;2018082008;21.0
BER;2018082009;22.7
BER;2018082010;23.8
BER;2018082011;25.7
BER;2018082012;26.8
BER;2018082013;27.3
BER;2018082014;27.7
BER;2018082015;28.2
BER;2018082016;28.0
BER;2018082017;27.5
BER;2018082018;26.3
BER;2018082019;23.0
BER;2018082020;20.1
BER;2018082021;18.9
BER;2018082022;17.1
BER;2018082023;16.7
BER;2018082100;16.3
BER;2018082101;15.8
BER;2018082102;15.5
BER;2018082103;15.3
BER;2018082104;15.1
BER;2018082105;14.5
BER;2018082106;15.2
BER;2018082107;18.0
BER;2018082108;20.3
BER;2018082109;22.4
BER;2018082110;24.2
BER;2018082111;25.8
BER;2018082112;27.0
BER;2018082113;28.2
BER;2018082114;28.7
BER;2018082115;29.0
BER;2018082116;28.8
BER;2018082117;28.6
BER;2018082118;26.4
BER;2018082119;23.6
BER;2018082120;22.2
BER;2018082121;21.1
BER;2018082122;20.6
BER;2018082123;20.2
BER;2018082200;19.6
BER;2018082201;19.1
BER;2018082202;18.5
BER;2018082203;18.1
BER;2018082204;17.6
BER;2018082205;17.2
BER;2018082206;17.6
BER;2018082207;19.2
BER;2018082208;21.1
BER;2018082209;22.8
BER;2018082210;24.8
BER;2018082211;26.8
BER;2018082212;27.9
BER;2018082213;28.9
BER;2018082214;29.7
BER;2018082215;30.3
BER;2018082216;30.0
BER;2018082217;27.0
BER;2018082218;23.8
BER;2018082219;23.5
BER;2018082220;22.7
BER;2018082221;22.3
BER;2018082222;22.1
BER;2018082223;21.4
BER;2018082300;20.6
BER;2018082301;19.6
BER;2018082302;18.2
BER;2018082303;18.2
BER;2018082304;18.0
BER;2018082305;17.3
BER;2018082306;17.7
BER;2018082307;19.2
BER;2018082308;20.7
BER;2018082309;22.0
BER;2018082310;24.2
BER;2018082311;25.2
BER;2018082312;26.4
BER;2018082313;28.2
BER;2018082314;28.1
BER;2018082315;29.0
BER;2018082316;28.7
BER;2018082317;28.2
BER;2018082318;26.7
BER;2018082319;23.6
BER;2018082320;21.7
BER;2018082321;20.4
BER;2018082322;19.6
BER;2018082323;19.5
BER;2018082400;19.4
BER;2018082401;18.9
BER;2018082402;18.8
BER;2018082403;17.1
BER;2018082404;17.1
BER;2018082405;17.2
BER;2018082406;17.2
BER;2018082407;17.8
BER;2018082408;18.9
BER;2018082409;20.5
BER;2018082410;21.6
BER;2018082411;22.0
BER;2018082412;22.7
BER;2018082413;23.4
BER;2018082414;23.5
BER;2018082415;21.1
BER;2018082416;19.8
BER;2018082417;19.7
BER;2018082418;19.4
BER;2018082419;18.0
BER;2018082420;17.2
BER;2018082421;16.6
BER;2018082422;16.3
BER;2018082423;15.2
BER;2018082500;14.9
BER;2018082501;14.4
BER;2018082502;13.8
BER;2018082503;13.2
BER;2018082504;12.7
BER;2018082505;13.2
BER;2018082506;13.7
BER;2018082507;14.0
BER;2018082508;14.5
BER;2018082509;15.4
BER;2018082510;15.3
BER;2018082511;14.0
BER;2018082512;13.9
BER;2018082513;13.5
BER;2018082514;13.5
BER;2018082515;13.9
BER;2018082516;14.9
BER;2018082517;13.2
BER;2018082518;10.9
BER;2018082519;11.0
BER;2018082520;11.2
BER;2018082521;11.1
BER;2018082522;10.8
BER;2018082523;10.7
BER;2018082600;10.5
BER;2018082601;10.3
BER;2018082602;9.1
BER;2018082603;8.0
BER;2018082604;8.1
BER;2018082605;8.0
BER;2018082606;7.8
BER;2018082607;8.8
BER;2018082608;10.4
BER;2018082609;12.4
BER;2018082610;14.0
BER;2018082611;15.3
BER;2018082612;15.8
BER;2018082613;16.8
BER;2018082614;17.7
BER;2018082615;17.9
BER;2018082616;18.2
BER;2018082617;17.9
BER;2018082618;16.8
BER;2018082619;13.6
BER;2018082620;11.6
BER;2018082621;10.9
BER;2018082622;10.5
BER;2018082623;10.4
BER;2018082700;10.0
BER;2018082701;9.3
BER;2018082702;10.0
BER;2018082703;9.8
BER;2018082704;9.9
BER;2018082705;10.0
BER;2018082706;10.1
BER;2018082707;12.0
BER;2018082708;15.2
BER;2018082709;17.1
BER;2018082710;19.2
BER;2018082711;20.9
BER;2018082712;22.4
BER;2018082713;23.3
BER;2018082714;24.3
BER;2018082715;24.9
BER;2018082716;25.3
BER;2018082717;24.8
BER;2018082718;23.4
BER;2018082719;21.4
BER;2018082720;20.1
BER;2018082721;19.7
BER;2018082722;19.4
BER;2018082723;18.3
BER;2018082800;16.9
BER;2018082801;16.0
BER;2018082802;14.2
BER;2018082803;13.5
BER;2018082804;12.7
BER;2018082805;12.3
BER;2018082806;12.8
BER;2018082807;15.6
BER;2018082808;18.0
BER;2018082809;19.8
BER;2018082810;21.6
BER;2018082811;22.9
BER;2018082812;24.7
BER;2018082813;25.8
BER;2018082814;26.3
BER;2018082815;26.9
BER;2018082816;26.9
BER;2018082817;26.3
BER;2018082818;23.8
BER;2018082819;20.2
BER;2018082820;18.3
BER;2018082821;17.7
BER;2018082822;16.1
BER;2018082823;15.4
BER;2018082900;15.4
BER;2018082901;14.5
BER;2018082902;14.5
BER;2018082903;14.3
BER;2018082904;14.2
BER;2018082905;14.3
BER;2018082906;15.2
BER;2018082907;17.2
BER;2018082908;20.3
BER;2018082909;22.7
BER;2018082910;24.8
BER;2018082911;26.5
BER;2018082912;25.8
BER;2018082913;23.2
BER;2018082914;20.0
BER;2018082915;21.4
BER;2018082916;22.0
BER;2018082917;21.5
BER;2018082918;17.7
BER;2018082919;17.4
BER;2018082920;17.6
BER;2018082921;17.6
BER;2018082922;17.5
BER;2018082923;17.5
BER;2018083000;17.1
BER;2018083001;16.8
BER;2018083002;16.7
BER;2018083003;16.2
BER;2018083004;16.1
BER;2018083005;15.3
BER;2018083006;14.8
BER;2018083007;14.6
BER;2018083008;15.1
BER;2018083009;15.5
BER;2018083010;16.3
BER;2018083011;16.5
BER;2018083012;16.9
BER;2018083013;17.3
BER;2018083014;17.8
BER;2018083015;17.4
BER;2018083016;17.5
BER;2018083017;17.4
BER;2018083018;16.7
BER;2018083019;16.2
BER;2018083020;15.6
BER;2018083021;15.0
BER;2018083022;14.4
BER;2018083023;14.4
BER;2018083100;14.4
BER;2018083101;14.1
BER;2018083102;14.3
BER;2018083103;14.3
BER;2018083104;14.4
BER;2018083105;14.4
BER;2018083106;14.3
BER;2018083107;14.6
BER;2018083108;14.8
BER;2018083109;15.0
BER;2018083110;15.3
BER;2018083111;14.6
BER;2018083112;13.6
BER;2018083113;14.3
BER;2018083114;14.3
BER;2018083115;14.5
BER;2018083116;14.4
BER;2018083117;14.2
BER;2018083118;13.7
BER;2018083119;13.1
BER;2018083120;12.7
BER;2018083121;12.6
BER;2018083122;12.4
BER;2018083123;11.8
BER;2018090100;11.9
BER;2018090101;11.9
BER;2018090102;11.9
BER;2018090103;11.8
BER;2018090104;11.7
BER;2018090105;11.7
BER;2018090106;11.9
BER;2018090107;12.0
BER;2018090108;12.5
BER;2018090109;13.1
BER;2018090110;13.6
BER;2018090111;13.8
BER;2018090112;14.3
BER;2018090113;14.3
BER;2018090114;13.2
BER;2018090115;13.9
BER;2018090116;13.6
BER;2018090117;13.3
BER;2018090118;12.9
BER;2018090119;12.4
BER;2018090120;12.3
BER;2018090121;12.3
BER;2018090122;12.1
BER;2018090123;12.0
BER;2018090200;11.8
BER;2018090201;11.6
BER;2018090202;11.3
BER;2018090203;10.8
BER;2018090204;10.9
BER;2018090205;11.1
BER;2018090206;11.4
BER;2018090207;12.1
BER;2018090208;12.9
BER;2018090209;13.4
BER;2018090210;13.7
BER;2018090211;14.3
BER;2018090212;14.5
BER;2018090213;15.0
BER;2018090214;14.9
BER;2018090215;15.1
BER;2018090216;15.0
BER;2018090217;14.7
BER;2018090218;13.8
BER;2018090219;13.8
BER;2018090220;13.3
BER;2018090221;12.4
BER;2018090222;11.9
BER;2018090223;11.6
BER;2018090300;11.3
BER;2018090301;11.2
BER;2018090302;11.1
BER;2018090303;11.5
BER;2018090304;11.3
BER;2018090305;11.1
BER;2018090306;11.1
BER;2018090307;11.7
BER;2018090308;13.2
BER;2018090309;14.3
BER;2018090310;15.4
BER;2018090311;16.1
BER;2018090312;17.0
BER;2018090313;18.0
BER;2018090314;18.5
BER;2018090315;18.3
BER;2018090316;17.9
BER;2018090317;17.5
BER;2018090318;16.6
BER;2018090319;14.9
BER;2018090320;13.3
BER;2018090321;12.5
BER;2018090322;12.2
BER;2018090323;12.1
BER;2018090400;11.3
BER;2018090401;10.4
BER;2018090402;10.4
BER;2018090403;9.6
BER;2018090404;9.3
BER;2018090405;9.2
BER;2018090406;9.3
BER;2018090407;11.2
BER;2018090408;14.0
BER;2018090409;16.2
BER;2018090410;18.0
BER;2018090411;19.4
BER;2018090412;20.7
BER;2018090413;21.4
BER;2018090414;21.9
BER;2018090415;22.3
BER;2018090416;22.5
BER;2018090417;22.0
BER;2018090418;20.4
BER;2018090419;17.0
BER;2018090420;15.0
BER;2018090421;14.3
BER;2018090422;13.3
BER;2018090423;12.1
BER;2018090500;11.7
BER;2018090501;11.4
BER;2018090502;11.2
BER;2018090503;10.6
BER;2018090504;10.5
BER;2018090505;10.3
BER;2018090506;10.5
BER;2018090507;12.8
BER;2018090508;15.9
BER;2018090509;18.0
BER;2018090510;19.5
BER;2018090511;20.9
BER;2018090512;22.7
BER;2018090513;23.9
BER;2018090514;24.1
BER;2018090515;24.3
BER;2018090516;24.8
BER;2018090517;24.3
BER;2018090518;21.1
BER;2018090519;18.3
BER;2018090520;16.4
BER;2018090521;15.9
BER;2018090522;15.1
BER;2018090523;14.3
BER;2018090600;14.3
BER;2018090601;13.1
BER;2018090602;12.8
BER;2018090603;12.2
BER;2018090604;12.4
BER;2018090605;12.5
BER;2018090606;13.2
BER;2018090607;14.7
BER;2018090608;15.4
BER;2018090609;16.0
BER;2018090610;17.3
BER;2018090611;18.9
BER;2018090612;20.1
BER;2018090613;21.2
BER;2018090614;21.9
BER;2018090615;21.0
BER;2018090616;19.3
BER;2018090617;19.1
BER;2018090618;18.5
BER;2018090619;18.1
BER;2018090620;17.2
BER;2018090621;16.2
BER;2018090622;16.0
BER;2018090623;15.9
BER;2018090700;15.7
BER;2018090701;15.6
BER;2018090702;15.5
BER;2018090703;15.4
BER;2018090704;15.4
BER;2018090705;15.3
BER;2018090706;15.3
BER;2018090707;15.6
BER;2018090708;16.2
BER;2018090709;17.4
BER;2018090710;19.0
BER;2018090711;19.8
BER;2018090712;20.9
BER;2018090713;21.6
BER;2018090714;22.3
BER;2018090715;22.4
BER;2018090716;22.2
BER;2018090717;21.4
BER;2018090718;19.8
BER;2018090719;18.4
BER;2018090720;16.0
BER;2018090721;14.5
BER;2018090722;13.8
BER;2018090723;13.5
BER;2018090800;13.6
BER;2018090801;13.9
BER;2018090802;13.4
BER;2018090803;12.5
BER;2018090804;12.0
BER;2018090805;11.2
BER;2018090806;10.9
BER;2018090807;13.0
BER;2018090808;15.4
BER;2018090809;16.9
BER;2018090810;18.4
BER;2018090811;19.7
BER;2018090812;20.8
BER;2018090813;21.7
BER;2018090814;22.4
BER;2018090815;23.3
BER;2018090816;23.3
BER;2018090817;23.0
BER;2018090818;19.8
BER;2018090819;15.9
BER;2018090820;14.2
BER;2018090821;13.5
BER;2018090822;12.5
BER;2018090823;11.6
BER;2018090900;11.4
BER;2018090901;10.9
BER;2018090902;10.8
BER;2018090903;10.8
BER;2018090904;9.9
BER;2018090905;9.8
BER;2018090906;9.9
BER;2018090907;12.4
BER;2018090908;15.3
BER;2018090909;17.7
BER;2018090910;20.0
BER;2018090911;22.0
BER;2018090912;23.8
BER;2018090913;25.0
BER;2018090914;25.9
BER;2018090915;26.3
BER;2018090916;26.1
BER;2018090917;25.3
BER;2018090918;21.4
BER;2018090919;18.0
BER;2018090920;16.9
BER;2018090921;15.3
BER;2018090922;15.1
BER;2018090923;14.5
BER;2018091000;13.8
BER;2018091001;13.7
BER;2018091002;13.9
BER;2018091003;13.3
BER;2018091004;12.7
BER;2018091005;12.1
BER;2018091006;12.5
BER;2018091007;14.5
BER;2018091008;17.4
BER;2018091009;19.7
BER;2018091010;21.6
BER;2018091011;23.2
BER;2018091012;24.6
BER;2018091013;25.5
BER;2018091014;26.0
BER;2018091015;26.0
BER;2018091016;26.1
BER;2018091017;25.4
BER;2018091018;21.5
BER;2018091019;18.3
BER;2018091020;17.3
BER;2018091021;16.3
BER;2018091022;15.5
BER;2018091023;14.5
BER;2018091100;13.6
BER;2018091101;12.9
BER;2018091102;12.4
BER;2018091103;12.2
BER;2018091104;11.3
BER;2018091105;11.3
BER;2018091106;11.3
BER;2018091107;13.8
BER;2018091108;18.0
BER;2018091109;20.1
BER;2018091110;22.2
BER;2018091111;24.1
BER;2018091112;25.6
BER;2018091113;26.9
BER;2018091114;27.7
BER;2018091115;27.7
BER;2018091116;27.9
BER;2018091117;26.9
BER;2018091118;22.6
BER;2018091119;19.0
BER;2018091120;18.3
BER;2018091121;19.0
BER;2018091122;16.0
BER;2018091123;15.3
BER;2018091200;14.0
BER;2018091201;13.8
BER;2018091202;13.1
BER;2018091203;12.8
BER;2018091204;12.3
BER;2018091205;12.1
BER;2018091206;12.2
BER;2018091207;14.9
BER;2018091208;18.5
BER;2018091209;21.7
BER;2018091210;23.5
BER;2018091211;24.8
BER;2018091212;26.5
BER;2018091213;27.6
BER;2018091214;28.4
BER;2018091215;28.6
BER;2018091216;28.2
BER;2018091217;26.9
BER;2018091218;23.4
BER;2018091219;22.4
BER;2018091220;21.1
BER;2018091221;20.0
BER;2018091222;18.4
BER;2018091223;18.0
BER;2018091300;17.6
BER;2018091301;16.8
BER;2018091302;16.4
BER;2018091303;16.3
BER;2018091304;16.3
BER;2018091305;16.3
BER;2018091306;16.0
BER;2018091307;17.0
BER;2018091308;19.2
BER;2018091309;20.7
BER;2018091310;22.2
BER;2018091311;23.5
BER;2018091312;24.5
BER;2018091313;24.8
BER;2018091314;25.3
BER;2018091315;23.3
BER;2018091316;19.8
BER;2018091317;19.0
BER;2018091318;18.4
BER;2018091319;18.1
BER;2018091320;17.9
BER;2018091321;17.2
BER;2018091322;16.8
BER;2018091323;16.5
BER;2018091400;16.4
BER;2018091401;16.2
BER;2018091402;16.1
BER;2018091403;16.1
BER;2018091404;16.1
BER;2018091405;16.0
BER;2018091406;16.0
BER;2018091407;16.1
BER;2018091408;16.7
BER;2018091409;17.5
BER;2018091410;18.2
BER;2018091411;18.9
BER;2018091412;19.7
BER;2018091413;20.9
BER;2018091414;21.3
BER;2018091415;22.1
BER;2018091416;21.1
BER;2018091417;20.8
BER;2018091418;19.1
BER;2018091419;18.0
BER;2018091420;17.8
BER;2018091421;16.4
BER;2018091422;14.8
BER;2018091423;15.1
BER;2018091500;15.7
BER;2018091501;16.1
BER;2018091502;16.0
BER;2018091503;15.2
BER;2018091504;15.0
BER;2018091505;14.5
BER;2018091506;14.3
BER;2018091507;14.9
BER;2018091508;16.5
BER;2018091509;17.0
BER;2018091510;17.9
BER;2018091511;18.6
BER;2018091512;19.8
BER;2018091513;20.8
BER;2018091514;21.2
BER;2018091515;21.6
BER;2018091516;21.4
BER;2018091517;20.4
BER;2018091518;18.6
BER;2018091519;17.2
BER;2018091520;15.8
BER;2018091521;14.8
BER;2018091522;14.2
BER;2018091523;12.7
BER;2018091600;12.2
BER;2018091601;11.5
BER;2018091602;11.3
BER;2018091603;10.9
BER;2018091604;10.1
BER;2018091605;9.9
BER;2018091606;9.9
BER;2018091607;11.7
BER;2018091608;13.8
BER;2018091609;16.0
BER;2018091610;17.4
BER;2018091611;19.2
BER;2018091612;20.2
BER;2018091613;21.5
BER;2018091614;22.2
BER;2018091615;22.6
BER;2018091616;22.9
BER;2018091617;22.0
BER;2018091618;20.0
BER;2018091619;17.0
BER;2018091620;16.2
BER;2018091621;15.5
BER;2018091622;14.6
BER;2018091623;14.3
BER;2018091700;13.3
BER;2018091701;13.1
BER;2018091702;12.2
BER;2018091703;12.1
BER;2018091704;11.5
BER;2018091705;11.1
BER;2018091706;11.3
BER;2018091707;13.0
BER;2018091708;16.0
BER;2018091709;19.1
BER;2018091710;20.7
BER;2018091711;22.2
BER;2018091712;23.3
BER;2018091713;24.4
BER;2018091714;25.0
BER;2018091715;25.3
BER;2018091716;25.6
BER;2018091717;25.0
BER;2018091718;21.2
BER;2018091719;18.4
BER;2018091720;17.6
BER;2018091721;18.8
BER;2018091722;18.7
BER;2018091723;16.0
BER;2018091800;15.0
BER;2018091801;14.8
BER;2018091802;14.1
BER;2018091803;13.5
BER;2018091804;13.4
BER;2018091805;13.0
BER;2018091806;13.2
BER;2018091807;14.8
